Name,Rows,avgError,avgMemory,avgTime,Nnz,Cond
apache2,715176,1.12016510455428e-08,1444.600345520401,44.54524809741975,4817870,5316860.9713
cfd1,70656,3.37102661010673e-12,296.9117743175507,3.7814845869064353,1825580,1335080.6495
cfd2,123440,6.687546601812349e-11,583.2958882080079,9.181368807601926,3085406,3728473.0088
ex15,6867,2.672326079459315e-05,1.5711874191284187,0.023188528560638497,98671,14326420467489.8
G3_circuit,1585478,1.7280722658719202e-09,1669.203346288681,25.0342129002571,7660826,22384247.4462
parabolic_fem,525825,4.4236396873507103e-10,286.5148132080078,5.170139917182922,3674625,211082.0285
shallow_water1,81920,3.47536001603346e-14,12.659260208892821,0.46954636428833024,327680,3.628
